timestamp num_ops machine arquivo
1319102752181007 94 cherne 2011_10_20
1319103352181007 49 cherne 2011_10_20
1319103952181007 51 cherne 2011_10_20
1319104552181007 89 cherne 2011_10_20
1319105152181007 72 cherne 2011_10_20
1319105752181007 70 cherne 2011_10_20
1319106352181007 87 cherne 2011_10_20
1319106952181007 51 cherne 2011_10_20
1319107552181007 72 cherne 2011_10_20
1319108152181007 76 cherne 2011_10_20
1319108752181007 51 cherne 2011_10_20
1319109352181007 66 cherne 2011_10_20
1319109952181007 81 cherne 2011_10_20
1319110552181007 67 cherne 2011_10_20
1319111152181007 66 cherne 2011_10_20
1319111752181007 105 cherne 2011_10_20
1319112352181007 77 cherne 2011_10_20
1319112952181007 97 cherne 2011_10_20
1319113552181007 4018 cherne 2011_10_20
1319114152181007 1216 cherne 2011_10_20
1319114752181007 965 cherne 2011_10_20
1319115352181007 567 cherne 2011_10_20
1319115952181007 442 cherne 2011_10_20
1319116552181007 502 cherne 2011_10_20
1319117152181007 764 cherne 2011_10_20
1319117752181007 431 cherne 2011_10_20
1319118352181007 163 cherne 2011_10_20
1319118952181007 202 cherne 2011_10_20
1319119552181007 377 cherne 2011_10_20
1319120152181007 2680 cherne 2011_10_20
1319120752181007 1529 cherne 2011_10_20
1319121352181007 1229 cherne 2011_10_20
1319121952181007 727 cherne 2011_10_20
1319122552181007 556 cherne 2011_10_20
1319123152181007 2416 cherne 2011_10_20
1319123752181007 590 cherne 2011_10_20
1319124352181007 593 cherne 2011_10_20
1319124952181007 765 cherne 2011_10_20
1319125552181007 495 cherne 2011_10_20
1319126152181007 304 cherne 2011_10_20
1319126752181007 788 cherne 2011_10_20
1319127352181007 550 cherne 2011_10_20
1319127952181007 458 cherne 2011_10_20
1319128552181007 551 cherne 2011_10_20
1319129152181007 696 cherne 2011_10_20
1319129752181007 681 cherne 2011_10_20
1319130352181007 487 cherne 2011_10_20
1319130952181007 582 cherne 2011_10_20
1319131552181007 412 cherne 2011_10_20
1319132152181007 525 cherne 2011_10_20
1319132752181007 654 cherne 2011_10_20
1319133352181007 444 cherne 2011_10_20
1319133952181007 630 cherne 2011_10_20
1319134552181007 496 cherne 2011_10_20
1319135152181007 439 cherne 2011_10_20
1319135752181007 420 cherne 2011_10_20
1319136352181007 301 cherne 2011_10_20
1319136952181007 3383 cherne 2011_10_20
1319137552181007 3276 cherne 2011_10_20
1319138152181007 782 cherne 2011_10_20
1319138752181007 613 cherne 2011_10_20
1319139352181007 402 cherne 2011_10_20
1319139952181007 301 cherne 2011_10_20
1319140552181007 1265 cherne 2011_10_20
1319141152181007 1676 cherne 2011_10_20
1319141752181007 1304 cherne 2011_10_20
1319142352181007 786 cherne 2011_10_20
1319142952181007 2254 cherne 2011_10_20
1319143552181007 227 cherne 2011_10_20
1319144152181007 66 cherne 2011_10_20
1319144752181007 88 cherne 2011_10_20
1319145352181007 51 cherne 2011_10_20
1319145952181007 87 cherne 2011_10_20
1319146552181007 75 cherne 2011_10_20
1319147152181007 48 cherne 2011_10_20
1319147752181007 66 cherne 2011_10_20
1319148352181007 118 cherne 2011_10_20
1319148952181007 74 cherne 2011_10_20
1319149552181007 67 cherne 2011_10_20
1319150152181007 77 cherne 2011_10_20
1319150752181007 72 cherne 2011_10_20
1319151352181007 66 cherne 2011_10_20
1319151952181007 74 cherne 2011_10_20
1319152552181007 56 cherne 2011_10_20
1319153152181007 72 cherne 2011_10_20
1319153752181007 74 cherne 2011_10_20
1319154352181007 62 cherne 2011_10_20
1319154952181007 75 cherne 2011_10_20
1319155552181007 80 cherne 2011_10_20
1319156152181007 66 cherne 2011_10_20
1319156752181007 53 cherne 2011_10_20
1319157352181007 79 cherne 2011_10_20
1319157952181007 72 cherne 2011_10_20
1319158552181007 51 cherne 2011_10_20
1319159152181007 86 cherne 2011_10_20
1319159752181007 72 cherne 2011_10_20
1319160352181007 53 cherne 2011_10_20
1319160952181007 86 cherne 2011_10_20
1319161552181007 990 cherne 2011_10_20
1319162152181007 67 cherne 2011_10_20
1319162752181007 112 cherne 2011_10_20
1319163352181007 51 cherne 2011_10_20
1319163952181007 52 cherne 2011_10_20
1319164552181007 92 cherne 2011_10_20
1319165152181007 54 cherne 2011_10_20
1319165752181007 19 cherne 2011_10_20
1319079952181007 1314 abelhinha 2011_10_20
1319080552181007 88793 abelhinha 2011_10_20
1319081152181007 783 abelhinha 2011_10_20
1319083552181007 1285 abelhinha 2011_10_20
1319084152181007 54911 abelhinha 2011_10_20
1319084752181007 704 abelhinha 2011_10_20
1319085952181007 89808 abelhinha 2011_10_20
1319087752181007 89790 abelhinha 2011_10_20
1319088352181007 400 abelhinha 2011_10_20
1319089552181007 90527 abelhinha 2011_10_20
1319090152181007 802 abelhinha 2011_10_20
1319090752181007 396 abelhinha 2011_10_20
1319091352181007 32017 abelhinha 2011_10_20
1319093152181007 390 abelhinha 2011_10_20
1319093752181007 808 abelhinha 2011_10_20
1319094352181007 1656 abelhinha 2011_10_20
1319094952181007 88656 abelhinha 2011_10_20
1319095552181007 396 abelhinha 2011_10_20
1319100352181007 396 abelhinha 2011_10_20
1319100952181007 737 abelhinha 2011_10_20
1319104552181007 402 abelhinha 2011_10_20
1319105152181007 1610 abelhinha 2011_10_20
1319105752181007 56605 abelhinha 2011_10_20
1319106952181007 797 abelhinha 2011_10_20
1319107552181007 371 abelhinha 2011_10_20
1319108152181007 790 abelhinha 2011_10_20
1319108752181007 402 abelhinha 2011_10_20
1319109352181007 69548 abelhinha 2011_10_20
1319109952181007 808 abelhinha 2011_10_20
1319110552181007 408 abelhinha 2011_10_20
1319115352181007 2912 abelhinha 2011_10_20
1319115952181007 3253 abelhinha 2011_10_20
1319116552181007 397 abelhinha 2011_10_20
1319118352181007 2937 abelhinha 2011_10_20
1319119552181007 4207 abelhinha 2011_10_20
1319120152181007 486 abelhinha 2011_10_20
1319121352181007 2854 abelhinha 2011_10_20
1319122552181007 1055 abelhinha 2011_10_20
1319123152181007 1990 abelhinha 2011_10_20
1319123752181007 4005 abelhinha 2011_10_20
1319124352181007 2907 abelhinha 2011_10_20
1319125552181007 3906 abelhinha 2011_10_20
1319126152181007 1024 abelhinha 2011_10_20
1319128552181007 4567 abelhinha 2011_10_20
1319129152181007 39856 abelhinha 2011_10_20
1319129752181007 434 abelhinha 2011_10_20
1319130352181007 2887 abelhinha 2011_10_20
1319132152181007 1283 abelhinha 2011_10_20
1319132752181007 44675 abelhinha 2011_10_20
1319133352181007 724 abelhinha 2011_10_20
1319133952181007 2021 abelhinha 2011_10_20
1319134552181007 508 abelhinha 2011_10_20
1319135152181007 864 abelhinha 2011_10_20
1319136352181007 3168 abelhinha 2011_10_20
1319136952181007 3954 abelhinha 2011_10_20
1319137552181007 2985 abelhinha 2011_10_20
1319138152181007 421 abelhinha 2011_10_20
1319139952181007 12 abelhinha 2011_10_20
1319140552181007 396 abelhinha 2011_10_20
1319141152181007 524 abelhinha 2011_10_20
1319141752181007 9856 abelhinha 2011_10_20
1319142952181007 53 abelhinha 2011_10_20
1319143552181007 3204 abelhinha 2011_10_20
1319145352181007 5114 abelhinha 2011_10_20
1319145952181007 1241 abelhinha 2011_10_20
1319147152181007 53349 abelhinha 2011_10_20
1319147752181007 3639 abelhinha 2011_10_20
1319148952181007 88455 abelhinha 2011_10_20
1319149552181007 786 abelhinha 2011_10_20
1319150152181007 399 abelhinha 2011_10_20
1319150752181007 87943 abelhinha 2011_10_20
1319151352181007 6 abelhinha 2011_10_20
1319157352181007 67 abelhinha 2011_10_20
1319157952181007 154 abelhinha 2011_10_20
1319158552181007 778 abelhinha 2011_10_20
1319159152181007 392 abelhinha 2011_10_20
1319160352181007 1620 abelhinha 2011_10_20
1319160952181007 398 abelhinha 2011_10_20
1319161552181007 87502 abelhinha 2011_10_20
1319162152181007 823 abelhinha 2011_10_20
1319163352181007 1174 abelhinha 2011_10_20
1319163952181007 1288 abelhinha 2011_10_20
1319126152181007 1 bandeira 2011_10_20
1319126752181007 1 bandeira 2011_10_20
1319079952181007 489 charroco 2011_10_20
1319080552181007 126 charroco 2011_10_20
1319081152181007 129 charroco 2011_10_20
1319081752181007 444 charroco 2011_10_20
1319082352181007 126 charroco 2011_10_20
1319082952181007 129 charroco 2011_10_20
1319083552181007 666 charroco 2011_10_20
1319084152181007 126 charroco 2011_10_20
1319084752181007 129 charroco 2011_10_20
1319085352181007 128 charroco 2011_10_20
1319085952181007 4293 charroco 2011_10_20
1319086552181007 130 charroco 2011_10_20
1319087152181007 129 charroco 2011_10_20
1319087752181007 3892 charroco 2011_10_20
1319088352181007 130 charroco 2011_10_20
1319088952181007 129 charroco 2011_10_20
1319089552181007 1604 charroco 2011_10_20
1319090152181007 130 charroco 2011_10_20
1319090752181007 128 charroco 2011_10_20
1319091352181007 2282 charroco 2011_10_20
1319091952181007 129 charroco 2011_10_20
1319092552181007 129 charroco 2011_10_20
1319093152181007 2455 charroco 2011_10_20
1319093752181007 129 charroco 2011_10_20
1319094352181007 130 charroco 2011_10_20
1319094952181007 1608 charroco 2011_10_20
1319095552181007 130 charroco 2011_10_20
1319096152181007 128 charroco 2011_10_20
1319096752181007 2036 charroco 2011_10_20
1319097352181007 129 charroco 2011_10_20
1319097952181007 128 charroco 2011_10_20
1319098552181007 1842 charroco 2011_10_20
1319099152181007 130 charroco 2011_10_20
1319099752181007 128 charroco 2011_10_20
1319100352181007 1784 charroco 2011_10_20
1319100952181007 129 charroco 2011_10_20
1319101552181007 128 charroco 2011_10_20
1319102152181007 1473 charroco 2011_10_20
1319102752181007 130 charroco 2011_10_20
1319103352181007 1577 charroco 2011_10_20
1319103952181007 130 charroco 2011_10_20
1319104552181007 129 charroco 2011_10_20
1319105152181007 2230 charroco 2011_10_20
1319105752181007 130 charroco 2011_10_20
1319106352181007 129 charroco 2011_10_20
1319106952181007 2435 charroco 2011_10_20
1319107552181007 130 charroco 2011_10_20
1319108152181007 130 charroco 2011_10_20
1319108752181007 1724 charroco 2011_10_20
1319109352181007 126 charroco 2011_10_20
1319109952181007 129 charroco 2011_10_20
1319110552181007 1525 charroco 2011_10_20
1319111152181007 126 charroco 2011_10_20
1319111752181007 128 charroco 2011_10_20
1319112352181007 1610 charroco 2011_10_20
1319112952181007 126 charroco 2011_10_20
1319113552181007 128 charroco 2011_10_20
1319114152181007 128 charroco 2011_10_20
1319114752181007 1682 charroco 2011_10_20
1319115352181007 128 charroco 2011_10_20
1319115952181007 128 charroco 2011_10_20
1319116552181007 1936 charroco 2011_10_20
1319117152181007 128 charroco 2011_10_20
1319117752181007 128 charroco 2011_10_20
1319118352181007 1964 charroco 2011_10_20
1319118952181007 21 charroco 2011_10_20
1319120152181007 2673 charroco 2011_10_20
1319121952181007 3609 charroco 2011_10_20
1319122552181007 78 charroco 2011_10_20
1319123752181007 2002 charroco 2011_10_20
1319124352181007 36 charroco 2011_10_20
1319125552181007 4292 charroco 2011_10_20
1319127352181007 2500 charroco 2011_10_20
1319127952181007 1 charroco 2011_10_20
1319129152181007 2987 charroco 2011_10_20
1319129752181007 1 charroco 2011_10_20
1319130952181007 2048 charroco 2011_10_20
1319131552181007 441 charroco 2011_10_20
1319132152181007 5 charroco 2011_10_20
1319132752181007 1594 charroco 2011_10_20
1319133352181007 679 charroco 2011_10_20
1319135152181007 2019 charroco 2011_10_20
1319136952181007 1748 charroco 2011_10_20
1319138152181007 44 charroco 2011_10_20
1319138752181007 1857 charroco 2011_10_20
1319140552181007 2098 charroco 2011_10_20
1319142352181007 1988 charroco 2011_10_20
1319144152181007 1767 charroco 2011_10_20
1319144752181007 2 charroco 2011_10_20
1319145352181007 1 charroco 2011_10_20
1319146552181007 2967 charroco 2011_10_20
1319148352181007 1366 charroco 2011_10_20
1319149552181007 36 charroco 2011_10_20
1319150152181007 2604 charroco 2011_10_20
1319151952181007 1775 charroco 2011_10_20
1319153752181007 2311 charroco 2011_10_20
1319154952181007 1 charroco 2011_10_20
1319155552181007 1549 charroco 2011_10_20
1319157352181007 1713 charroco 2011_10_20
1319158552181007 37 charroco 2011_10_20
1319159152181007 1857 charroco 2011_10_20
1319160952181007 1319 charroco 2011_10_20
1319161552181007 3 charroco 2011_10_20
1319162752181007 1718 charroco 2011_10_20
1319163352181007 2 charroco 2011_10_20
1319164552181007 1303 charroco 2011_10_20
1319165152181007 2 charroco 2011_10_20
1319079952181007 51 cherne 2011_10_20
1319080552181007 88 cherne 2011_10_20
1319081152181007 70 cherne 2011_10_20
1319081752181007 69 cherne 2011_10_20
1319082352181007 89 cherne 2011_10_20
1319082952181007 87 cherne 2011_10_20
1319083552181007 104 cherne 2011_10_20
1319084152181007 73 cherne 2011_10_20
1319084752181007 53 cherne 2011_10_20
1319085352181007 66 cherne 2011_10_20
1319085952181007 70 cherne 2011_10_20
1319086552181007 91 cherne 2011_10_20
1319087152181007 66 cherne 2011_10_20
1319087752181007 51 cherne 2011_10_20
1319088352181007 113 cherne 2011_10_20
1319088952181007 51 cherne 2011_10_20
1319089552181007 51 cherne 2011_10_20
1319090152181007 86 cherne 2011_10_20
1319090752181007 56 cherne 2011_10_20
1319091352181007 66 cherne 2011_10_20
1319091952181007 87 cherne 2011_10_20
1319092552181007 51 cherne 2011_10_20
1319093152181007 89 cherne 2011_10_20
1319093752181007 74 cherne 2011_10_20
1319094352181007 51 cherne 2011_10_20
1319094952181007 66 cherne 2011_10_20
1319095552181007 83 cherne 2011_10_20
1319096152181007 66 cherne 2011_10_20
1319096752181007 66 cherne 2011_10_20
1319097352181007 73 cherne 2011_10_20
1319097952181007 72 cherne 2011_10_20
1319098552181007 53 cherne 2011_10_20
1319099152181007 75 cherne 2011_10_20
1319099752181007 66 cherne 2011_10_20
1319100352181007 72 cherne 2011_10_20
1319100952181007 79 cherne 2011_10_20
1319101552181007 66 cherne 2011_10_20
1319102152181007 114 cherne 2011_10_20
1319102752181007 94 cherne 2011_10_20
1319103352181007 49 cherne 2011_10_20
1319103952181007 51 cherne 2011_10_20
1319104552181007 89 cherne 2011_10_20
1319105152181007 72 cherne 2011_10_20
1319105752181007 70 cherne 2011_10_20
1319106352181007 87 cherne 2011_10_20
1319106952181007 51 cherne 2011_10_20
1319107552181007 72 cherne 2011_10_20
1319108152181007 76 cherne 2011_10_20
1319108752181007 51 cherne 2011_10_20
1319109352181007 66 cherne 2011_10_20
1319109952181007 81 cherne 2011_10_20
1319110552181007 67 cherne 2011_10_20
1319111152181007 66 cherne 2011_10_20
1319111752181007 105 cherne 2011_10_20
1319112352181007 77 cherne 2011_10_20
1319112952181007 97 cherne 2011_10_20
1319113552181007 4018 cherne 2011_10_20
1319114152181007 1216 cherne 2011_10_20
1319114752181007 965 cherne 2011_10_20
1319115352181007 567 cherne 2011_10_20
1319115952181007 442 cherne 2011_10_20
1319116552181007 502 cherne 2011_10_20
1319117152181007 764 cherne 2011_10_20
1319117752181007 431 cherne 2011_10_20
1319118352181007 163 cherne 2011_10_20
1319118952181007 202 cherne 2011_10_20
1319119552181007 377 cherne 2011_10_20
1319120152181007 2680 cherne 2011_10_20
1319120752181007 1529 cherne 2011_10_20
1319121352181007 1229 cherne 2011_10_20
1319121952181007 727 cherne 2011_10_20
1319122552181007 556 cherne 2011_10_20
1319123152181007 2416 cherne 2011_10_20
1319123752181007 590 cherne 2011_10_20
1319124352181007 593 cherne 2011_10_20
1319124952181007 765 cherne 2011_10_20
1319125552181007 495 cherne 2011_10_20
1319126152181007 304 cherne 2011_10_20
1319126752181007 788 cherne 2011_10_20
1319127352181007 550 cherne 2011_10_20
1319127952181007 458 cherne 2011_10_20
1319128552181007 551 cherne 2011_10_20
1319129152181007 696 cherne 2011_10_20
1319129752181007 681 cherne 2011_10_20
1319130352181007 487 cherne 2011_10_20
1319130952181007 582 cherne 2011_10_20
1319131552181007 412 cherne 2011_10_20
1319132152181007 525 cherne 2011_10_20
1319132752181007 654 cherne 2011_10_20
1319133352181007 444 cherne 2011_10_20
1319133952181007 630 cherne 2011_10_20
1319134552181007 496 cherne 2011_10_20
1319135152181007 439 cherne 2011_10_20
1319135752181007 420 cherne 2011_10_20
1319136352181007 301 cherne 2011_10_20
1319136952181007 3383 cherne 2011_10_20
1319137552181007 3276 cherne 2011_10_20
1319138152181007 782 cherne 2011_10_20
1319138752181007 613 cherne 2011_10_20
1319139352181007 402 cherne 2011_10_20
1319139952181007 301 cherne 2011_10_20
1319140552181007 1265 cherne 2011_10_20
1319141152181007 1676 cherne 2011_10_20
1319141752181007 1304 cherne 2011_10_20
1319142352181007 786 cherne 2011_10_20
1319142952181007 2254 cherne 2011_10_20
1319143552181007 227 cherne 2011_10_20
1319144152181007 66 cherne 2011_10_20
1319144752181007 88 cherne 2011_10_20
1319145352181007 51 cherne 2011_10_20
1319145952181007 87 cherne 2011_10_20
1319146552181007 75 cherne 2011_10_20
1319147152181007 48 cherne 2011_10_20
1319147752181007 66 cherne 2011_10_20
1319148352181007 118 cherne 2011_10_20
1319148952181007 74 cherne 2011_10_20
1319149552181007 67 cherne 2011_10_20
1319150152181007 77 cherne 2011_10_20
1319150752181007 72 cherne 2011_10_20
1319151352181007 66 cherne 2011_10_20
1319151952181007 74 cherne 2011_10_20
1319152552181007 56 cherne 2011_10_20
1319153152181007 72 cherne 2011_10_20
1319153752181007 74 cherne 2011_10_20
1319154352181007 62 cherne 2011_10_20
1319154952181007 75 cherne 2011_10_20
1319155552181007 80 cherne 2011_10_20
1319156152181007 66 cherne 2011_10_20
1319156752181007 53 cherne 2011_10_20
1319157352181007 79 cherne 2011_10_20
1319157952181007 72 cherne 2011_10_20
1319158552181007 51 cherne 2011_10_20
1319159152181007 86 cherne 2011_10_20
1319159752181007 72 cherne 2011_10_20
1319160352181007 53 cherne 2011_10_20
1319160952181007 86 cherne 2011_10_20
1319161552181007 990 cherne 2011_10_20
1319162152181007 67 cherne 2011_10_20
1319162752181007 112 cherne 2011_10_20
1319163352181007 51 cherne 2011_10_20
1319163952181007 52 cherne 2011_10_20
1319164552181007 92 cherne 2011_10_20
1319165152181007 54 cherne 2011_10_20
1319165752181007 19 cherne 2011_10_20
1319115352181007 6574 gupi 2011_10_20
1319115952181007 2105 gupi 2011_10_20
1319116552181007 150 gupi 2011_10_20
1319118352181007 2911 gupi 2011_10_20
1319118952181007 157 gupi 2011_10_20
1319120152181007 4 gupi 2011_10_20
1319120752181007 12500 gupi 2011_10_20
1319123152181007 423 gupi 2011_10_20
1319123752181007 471 gupi 2011_10_20
1319124352181007 312 gupi 2011_10_20
1319131552181007 309 gupi 2011_10_20
1319132152181007 750 gupi 2011_10_20
1319132752181007 313 gupi 2011_10_20
1319133952181007 91 gupi 2011_10_20
1319134552181007 666 gupi 2011_10_20
1319135152181007 497 gupi 2011_10_20
1319135752181007 440 gupi 2011_10_20
1319151352181007 29 gupi 2011_10_20
1319151952181007 728 gupi 2011_10_20
1319152552181007 684 gupi 2011_10_20
1319153152181007 276 gupi 2011_10_20
1319153752181007 153 gupi 2011_10_20
1319154352181007 708 gupi 2011_10_20
1319154952181007 29 gupi 2011_10_20
1319156152181007 351 gupi 2011_10_20
1319156752181007 436 gupi 2011_10_20
1319159752181007 521 gupi 2011_10_20
1319160352181007 126 gupi 2011_10_20
1319162752181007 1158 gupi 2011_10_20
1319163352181007 352 gupi 2011_10_20
1319165152181007 641 gupi 2011_10_20
1319165752181007 24 gupi 2011_10_20
1319079952181007 45 mussum 2011_10_20
1319080552181007 16 mussum 2011_10_20
1319081152181007 18 mussum 2011_10_20
1319081752181007 45 mussum 2011_10_20
1319082352181007 4 mussum 2011_10_20
1319082952181007 19 mussum 2011_10_20
1319083552181007 18 mussum 2011_10_20
1319084152181007 45 mussum 2011_10_20
1319084752181007 18 mussum 2011_10_20
1319085352181007 22 mussum 2011_10_20
1319085952181007 27 mussum 2011_10_20
1319086552181007 18 mussum 2011_10_20
1319087152181007 41 mussum 2011_10_20
1319087752181007 12 mussum 2011_10_20
1319088352181007 18 mussum 2011_10_20
1319088952181007 38 mussum 2011_10_20
1319089552181007 17 mussum 2011_10_20
1319090152181007 18 mussum 2011_10_20
1319090752181007 43 mussum 2011_10_20
1319091352181007 12 mussum 2011_10_20
1319091952181007 18 mussum 2011_10_20
1319092552181007 47 mussum 2011_10_20
1319093152181007 22 mussum 2011_10_20
1319093752181007 18 mussum 2011_10_20
1319094352181007 41 mussum 2011_10_20
1319094952181007 12 mussum 2011_10_20
1319095552181007 18 mussum 2011_10_20
1319096152181007 47 mussum 2011_10_20
1319096752181007 37 mussum 2011_10_20
1319097352181007 18 mussum 2011_10_20
1319097952181007 43 mussum 2011_10_20
1319098552181007 12 mussum 2011_10_20
1319099152181007 18 mussum 2011_10_20
1319099752181007 30 mussum 2011_10_20
1319100952181007 18 mussum 2011_10_20
1319101552181007 43 mussum 2011_10_20
1319102152181007 11 mussum 2011_10_20
1319102752181007 19 mussum 2011_10_20
1319103352181007 47 mussum 2011_10_20
1319104552181007 18 mussum 2011_10_20
1319105152181007 18 mussum 2011_10_20
1319105752181007 30 mussum 2011_10_20
1319106352181007 23 mussum 2011_10_20
1319106952181007 47 mussum 2011_10_20
1319108152181007 18 mussum 2011_10_20
1319108752181007 45 mussum 2011_10_20
1319109952181007 30 mussum 2011_10_20
1319110552181007 31 mussum 2011_10_20
1319111152181007 29 mussum 2011_10_20
1319112352181007 25 mussum 2011_10_20
1319113552181007 12 mussum 2011_10_20
1319114152181007 28 mussum 2011_10_20
1319115952181007 24 mussum 2011_10_20
1319117152181007 12 mussum 2011_10_20
1319117752181007 27 mussum 2011_10_20
1319118352181007 40 mussum 2011_10_20
1319119552181007 23 mussum 2011_10_20
1319120752181007 12 mussum 2011_10_20
1319121352181007 29 mussum 2011_10_20
1319123152181007 23 mussum 2011_10_20
1319124352181007 12 mussum 2011_10_20
1319124952181007 23 mussum 2011_10_20
1319125552181007 4 mussum 2011_10_20
1319126752181007 23 mussum 2011_10_20
1319127952181007 14 mussum 2011_10_20
1319128552181007 27 mussum 2011_10_20
1319129152181007 28 mussum 2011_10_20
1319130352181007 25 mussum 2011_10_20
1319131552181007 54 mussum 2011_10_20
1319132152181007 43 mussum 2011_10_20
1319132752181007 22 mussum 2011_10_20
1319133952181007 23 mussum 2011_10_20
1319135152181007 12 mussum 2011_10_20
1319135752181007 72 mussum 2011_10_20
1319136352181007 4 mussum 2011_10_20
1319137552181007 23 mussum 2011_10_20
1319138752181007 9 mussum 2011_10_20
1319139352181007 26 mussum 2011_10_20
1319139952181007 43 mussum 2011_10_20
1319140552181007 1 mussum 2011_10_20
1319141152181007 25 mussum 2011_10_20
1319142352181007 7 mussum 2011_10_20
1319142952181007 30 mussum 2011_10_20
1319144752181007 27 mussum 2011_10_20
1319145952181007 22 mussum 2011_10_20
1319146552181007 37 mussum 2011_10_20
1319147152181007 4 mussum 2011_10_20
1319147752181007 7 mussum 2011_10_20
1319148352181007 8 mussum 2011_10_20
1319150152181007 20 mussum 2011_10_20
1319150752181007 4 mussum 2011_10_20
1319151952181007 23 mussum 2011_10_20
1319153752181007 19 mussum 2011_10_20
1319154352181007 4 mussum 2011_10_20
1319155552181007 25 mussum 2011_10_20
1319156752181007 9 mussum 2011_10_20
1319157352181007 35 mussum 2011_10_20
1319157952181007 4 mussum 2011_10_20
1319158552181007 81 mussum 2011_10_20
1319159152181007 23 mussum 2011_10_20
1319160952181007 37 mussum 2011_10_20
1319161552181007 4 mussum 2011_10_20
1319162752181007 25 mussum 2011_10_20
1319164552181007 37 mussum 2011_10_20
1319165152181007 8 mussum 2011_10_20
1319165752181007 18 mussum 2011_10_20
1319079952181007 60560 ourico 2011_10_20
1319080552181007 66258 ourico 2011_10_20
1319081152181007 88366 ourico 2011_10_20
1319081752181007 90466 ourico 2011_10_20
1319082352181007 91356 ourico 2011_10_20
1319082952181007 92744 ourico 2011_10_20
1319083552181007 59905 ourico 2011_10_20
1319084152181007 90434 ourico 2011_10_20
1319084752181007 24051 ourico 2011_10_20
1319085352181007 90840 ourico 2011_10_20
1319085952181007 80519 ourico 2011_10_20
1319086552181007 39798 ourico 2011_10_20
1319087152181007 89041 ourico 2011_10_20
1319087752181007 90074 ourico 2011_10_20
1319088352181007 50356 ourico 2011_10_20
1319088952181007 66604 ourico 2011_10_20
1319089552181007 91994 ourico 2011_10_20
1319090152181007 58058 ourico 2011_10_20
1319090752181007 103521 ourico 2011_10_20
1319091352181007 96302 ourico 2011_10_20
1319091952181007 45348 ourico 2011_10_20
1319092552181007 77593 ourico 2011_10_20
1319093152181007 60852 ourico 2011_10_20
1319093752181007 90576 ourico 2011_10_20
1319094352181007 95413 ourico 2011_10_20
1319094952181007 29338 ourico 2011_10_20
1319095552181007 59255 ourico 2011_10_20
1319096152181007 29443 ourico 2011_10_20
1319096752181007 58087 ourico 2011_10_20
1319097352181007 60443 ourico 2011_10_20
1319097952181007 91320 ourico 2011_10_20
1319098552181007 49781 ourico 2011_10_20
1319099152181007 78684 ourico 2011_10_20
1319099752181007 94458 ourico 2011_10_20
1319100352181007 90325 ourico 2011_10_20
1319100952181007 90316 ourico 2011_10_20
1319101552181007 75374 ourico 2011_10_20
1319102152181007 47917 ourico 2011_10_20
1319102752181007 58926 ourico 2011_10_20
1319103352181007 90459 ourico 2011_10_20
1319103952181007 59284 ourico 2011_10_20
1319104552181007 91893 ourico 2011_10_20
1319105152181007 75153 ourico 2011_10_20
1319105752181007 43810 ourico 2011_10_20
1319106352181007 93503 ourico 2011_10_20
1319106952181007 91016 ourico 2011_10_20
1319107552181007 90619 ourico 2011_10_20
1319108152181007 90122 ourico 2011_10_20
1319108752181007 92982 ourico 2011_10_20
1319109352181007 90264 ourico 2011_10_20
1319109952181007 46730 ourico 2011_10_20
1319110552181007 81229 ourico 2011_10_20
1319111152181007 61792 ourico 2011_10_20
1319111752181007 80161 ourico 2011_10_20
1319112352181007 72061 ourico 2011_10_20
1319112952181007 101072 ourico 2011_10_20
1319113552181007 33339 ourico 2011_10_20
1319114152181007 5787 ourico 2011_10_20
1319114752181007 18749 ourico 2011_10_20
1319115352181007 3481 ourico 2011_10_20
1319115952181007 2316 ourico 2011_10_20
1319116552181007 13548 ourico 2011_10_20
1319117152181007 24598 ourico 2011_10_20
1319117752181007 30100 ourico 2011_10_20
1319118352181007 18086 ourico 2011_10_20
1319118952181007 2027 ourico 2011_10_20
1319119552181007 1601 ourico 2011_10_20
1319120152181007 581 ourico 2011_10_20
1319120752181007 22008 ourico 2011_10_20
1319121352181007 3755 ourico 2011_10_20
1319121952181007 2504 ourico 2011_10_20
1319122552181007 8672 ourico 2011_10_20
1319123152181007 9090 ourico 2011_10_20
1319123752181007 909 ourico 2011_10_20
1319124352181007 19469 ourico 2011_10_20
1319124952181007 4617 ourico 2011_10_20
1319125552181007 1266 ourico 2011_10_20
1319126152181007 9849 ourico 2011_10_20
1319126752181007 2698 ourico 2011_10_20
1319127352181007 992 ourico 2011_10_20
1319127952181007 1920 ourico 2011_10_20
1319128552181007 2859 ourico 2011_10_20
1319129152181007 2291 ourico 2011_10_20
1319129752181007 9056 ourico 2011_10_20
1319130352181007 2184 ourico 2011_10_20
1319130952181007 1917 ourico 2011_10_20
1319131552181007 2311 ourico 2011_10_20
1319132152181007 11019 ourico 2011_10_20
1319132752181007 12417 ourico 2011_10_20
1319133352181007 2022 ourico 2011_10_20
1319133952181007 2223 ourico 2011_10_20
1319134552181007 2447 ourico 2011_10_20
1319135152181007 2120 ourico 2011_10_20
1319135752181007 2047 ourico 2011_10_20
1319136352181007 2188 ourico 2011_10_20
1319136952181007 817 ourico 2011_10_20
1319137552181007 3477 ourico 2011_10_20
1319138152181007 13128 ourico 2011_10_20
1319138752181007 3471 ourico 2011_10_20
1319139352181007 1208 ourico 2011_10_20
1319139952181007 2606 ourico 2011_10_20
